order_id,customer_id,order_date,category,quantity,unit_price,discount,delivery_days,payment_method,revenue,region
501324,10830,2025-11-07,Electronics,3,14.77,0.2,2,COD,35.45,South
501325,10295,2025-05-05,Sports,2,14.53,0.0,4,Card,29.06,West
501326,10349,2025-12-02,Sports,4,53.32,0.15,7,COD,181.29,East
501327,10461,2025-03-14,Home,1,13.01,0.1,7,UPI,11.71,East
501328,10334,2025-04-09,Electronics,3,69.88,0.15,3,Card,178.19,West
501329,11379,2025-05-09,Fashion,1,48.39,0.1,6,Card,43.55,East
501330,10573,2025-12-26,Home,1,20.52,0.05,2,Card,19.49,South
501331,10608,2025-09-25,Grocery,2,61.32,0.05,4,UPI,116.51,North
501332,11009,2025-10-25,Sports,4,99.15,0.15,5,Card,337.11,West
501333,11183,2025-07-21,Grocery,2,10.91,0.15,8,COD,18.55,North
501334,11033,2025-10-18,Fashion,3,41.0,0.1,7,UPI,110.7,South
501335,10827,2025-08-17,Grocery,3,366.0,0.1,5,UPI,988.2,East
501336,11465,2025-09-01,Electronics,4,25.22,0.05,3,UPI,95.84,East
501337,11350,2025-11-02,Home,2,148.44,0.0,7,UPI,296.88,North
501338,10304,2025-12-25,Electronics,1,40.35,0.0,4,Card,40.35,South
501339,10241,2025-07-30,Sports,4,26.74,0.1,5,UPI,96.26,West
501340,10590,2025-06-11,Fashion,2,176.14,0.1,4,UPI,317.05,North
501341,11254,2025-08-27,Home,1,40.0,0.1,8,Net Banking,36.0,East
501342,11448,2025-09-28,Home,4,223.78,0.1,3,Card,805.61,South
501343,11054,2025-12-27,Fashion,4,103.26,0.0,6,COD,413.04,North
501344,11036,2025-09-13,Home,1,264.07,0.0,4,COD,264.07,East
501345,10351,2025-12-15,Fashion,4,186.81,0.0,6,UPI,747.24,East
501346,10889,2025-09-25,Fashion,3,374.41,0.0,8,Card,1123.23,North
501347,10277,2025-12-14,Home,2,64.89,0.1,1,Card,116.8,South
501348,10810,2025-10-02,Home,3,285.78,0.1,4,UPI,771.61,West
501349,10291,2025-11-20,Beauty,1,11.96,0.15,3,UPI,10.17,West
501350,10114,2025-03-11,Fashion,1,46.38,0.0,5,UPI,46.38,East
501351,11451,2025-12-29,Home,1,28.02,0.15,6,UPI,23.82,West
501352,11341,2025-05-08,Beauty,1,12.26,0.1,4,UPI,11.03,North
501353,11028,2025-10-19,Fashion,3,206.8,0.0,3,UPI,620.4,South
501354,10939,2025-05-24,Home,4,218.98,0.1,5,Card,788.33,West
501355,10360,2025-06-17,Fashion,2,120.79,0.2,2,UPI,193.26,East
501356,10858,2025-10-01,Electronics,1,98.08,0.05,5,COD,93.18,West
501357,11123,2025-07-17,Electronics,2,101.17,0.1,3,UPI,182.11,West
501358,10810,2025-09-19,Home,3,35.34,0.0,6,Card,106.02,West
501359,10423,2025-01-29,Home,4,112.26,0.0,2,COD,449.04,North
501360,10588,2025-11-01,Electronics,3,436.13,0.0,3,Card,1308.39,South
501361,11262,2025-05-30,Grocery,2,20.31,0.0,3,UPI,40.62,South
501362,10382,2025-10-15,Home,3,34.24,0.1,4,UPI,92.45,West
501363,11443,2025-04-15,Sports,1,21.34,0.0,7,UPI,21.34,North
501364,11133,2025-08-06,Grocery,2,378.55,0.1,6,UPI,681.39,North
501365,11336,2025-08-03,Sports,3,86.98,0.15,4,Card,221.8,West
501366,10765,2025-02-21,Sports,1,78.47,0.15,4,Card,66.7,West
501367,10336,2025-06-23,Electronics,1,28.15,0.0,6,Card,28.15,East
501368,10051,2025-08-20,Beauty,4,10.01,0.0,2,Net Banking,40.04,North
501369,10803,2025-11-02,Sports,1,203.25,0.05,5,Net Banking,193.09,West
501370,10599,2025-11-20,Fashion,1,233.8,0.0,3,UPI,233.8,West
501371,10171,2025-05-21,Electronics,3,36.23,0.05,4,COD,103.26,South
501372,11393,2025-08-23,Fashion,2,171.47,0.1,6,UPI,308.65,North
501373,11456,2025-03-05,Sports,4,87.3,0.1,3,COD,314.28,North
501374,10561,2025-11-23,Sports,4,89.31,0.0,6,COD,357.24,North
501375,11003,2025-11-13,Beauty,4,17.87,0.0,9,UPI,71.48,North
501376,10620,2025-12-31,Home,2,119.01,0.15,6,Card,202.32,North
501377,10746,2025-06-27,Home,4,21.19,0.15,4,Card,72.05,South
501378,10936,2025-05-12,Home,2,29.19,0.1,7,UPI,52.54,North
501379,10625,2025-10-04,Beauty,1,37.77,0.1,2,Card,33.99,West
501380,11203,2025-09-22,Home,4,31.17,0.1,8,Net Banking,112.21,West
501381,10285,2025-03-19,Beauty,3,336.37,0.0,3,Card,1009.11,East
501382,11003,2025-07-17,Electronics,1,10.23,0.15,9,UPI,8.7,North
501383,11475,2025-08-23,Home,4,300.88,0.0,3,Card,1203.52,South
501384,11276,2025-06-16,Home,1,17.93,0.1,6,Card,16.14,South
501385,10069,2025-05-16,Electronics,3,255.69,0.0,1,Card,767.07,North
501386,10171,2025-03-29,Grocery,2,35.13,0.1,4,UPI,63.23,South
501387,10944,2025-05-31,Sports,1,376.29,0.1,2,Card,338.66,South
501388,11387,2025-03-31,Grocery,4,67.28,0.1,2,UPI,242.21,East
501389,11267,2025-04-20,Fashion,3,56.08,0.05,7,Card,159.83,North
501390,11356,2025-03-09,Electronics,4,15.64,0.1,2,Card,56.3,North
501391,10225,2025-05-18,Grocery,3,51.7,0.1,3,COD,139.59,South
501392,10779,2025-08-19,Beauty,4,61.83,0.1,3,COD,222.59,West
501393,11089,2025-05-18,Sports,4,353.8,0.05,7,COD,1344.44,South
501394,10938,2025-02-21,Beauty,4,24.84,0.05,7,COD,94.39,North
501395,11166,2025-10-20,Beauty,3,12.86,0.1,7,UPI,34.72,West
501396,10320,2025-06-07,Beauty,1,25.73,0.0,3,COD,25.73,West
501397,10686,2025-08-02,Home,2,30.98,0.1,7,COD,55.76,South
501398,10672,2025-07-11,Fashion,3,421.8,0.0,3,COD,1265.4,East
501399,11410,2025-07-04,Sports,1,16.78,0.1,3,COD,15.1,East
501400,10305,2025-06-09,Electronics,1,299.09,0.05,3,UPI,284.14,West
501401,10490,2025-10-03,Electronics,2,14.92,0.15,3,UPI,25.36,East
501402,10033,2025-11-09,Grocery,4,195.6,0.0,4,COD,782.4,South
501403,10228,2025-11-26,Fashion,2,45.0,0.05,3,UPI,85.5,East
501404,11472,2025-06-11,Grocery,4,14.4,0.0,5,UPI,57.6,North
501405,11272,2025-05-05,Fashion,4,121.62,0.15,1,Net Banking,413.51,South
501406,10389,2025-01-31,Fashion,2,135.56,0.0,5,Net Banking,271.12,North
501407,11054,2025-06-11,Grocery,1,251.11,0.05,2,UPI,238.55,North
501408,10890,2025-12-29,Fashion,4,21.17,0.0,3,UPI,84.68,East
501409,11360,2025-04-05,Home,4,96.99,0.1,3,Card,349.16,North
501410,10451,2025-11-05,Fashion,3,83.46,0.0,6,UPI,250.38,North
501411,11492,2025-10-04,Home,4,62.24,0.1,6,UPI,224.06,West
501412,10556,2025-08-29,Beauty,1,271.81,0.0,4,UPI,271.81,North
501413,11076,2025-07-26,Sports,2,56.69,0.05,3,COD,107.71,South
501414,10597,2025-10-04,Electronics,3,33.85,0.0,6,UPI,101.55,East
501415,11008,2025-02-05,Sports,1,63.15,0.1,8,UPI,56.84,South
501416,10503,2025-02-16,Fashion,4,436.38,0.0,4,Card,1745.52,West
501417,11265,2025-03-13,Home,3,203.34,0.2,1,UPI,488.02,East
501418,10957,2025-10-07,Electronics,2,149.59,0.05,3,Net Banking,284.22,West
501419,10434,2025-06-07,Sports,1,11.03,0.1,6,UPI,9.93,West
501420,11442,2025-03-17,Sports,1,35.81,0.0,4,UPI,35.81,North
501421,11064,2025-01-17,Sports,3,10.2,0.0,3,Card,30.6,East
501422,10643,2025-06-28,Beauty,4,13.97,0.15,3,UPI,47.5,North
501423,10204,2025-05-26,Fashion,1,226.01,0.1,5,UPI,203.41,North
501424,11460,2025-03-06,Beauty,2,217.53,0.1,1,Net Banking,391.55,South
501425,11133,2025-01-09,Beauty,3,17.34,0.1,4,COD,46.82,North
501426,11002,2025-10-03,Home,2,53.05,0.0,5,Net Banking,106.1,South
501427,11250,2025-10-12,Home,3,28.77,0.15,4,Card,73.36,West
501428,10911,2025-03-31,Grocery,3,14.47,0.05,2,UPI,41.24,West
501429,10349,2025-06-30,Fashion,4,41.25,0.15,7,Net Banking,140.25,East
501430,10356,2025-04-03,Home,3,18.01,0.1,2,COD,48.63,South
501431,10119,2025-05-30,Grocery,3,176.29,0.0,5,Card,528.87,South
501432,10095,2025-02-09,Electronics,2,363.26,0.1,6,COD,653.87,South
501433,11094,2025-12-12,Fashion,1,54.36,0.2,5,Card,43.49,South
501434,11278,2025-09-21,Electronics,1,27.59,0.0,7,Card,27.59,North
501435,10246,2025-11-25,Beauty,1,48.99,0.05,2,COD,46.54,West
501436,10861,2025-04-18,Fashion,4,356.55,0.1,3,Net Banking,1283.58,West
501437,10186,2025-11-15,Grocery,1,20.01,0.0,4,COD,20.01,East
501438,10622,2025-07-09,Grocery,2,93.86,0.0,11,Net Banking,187.72,South
501439,11187,2025-03-14,Grocery,3,13.63,0.1,6,Card,36.8,South
501440,11218,2025-05-02,Home,3,33.58,0.15,6,UPI,85.63,East
501441,11424,2025-10-24,Electronics,1,53.17,0.05,6,Card,50.51,South
501442,10466,2025-10-10,Grocery,4,41.19,0.15,5,Card,140.05,East
501443,11424,2025-09-20,Grocery,2,14.59,0.0,7,UPI,29.18,South
501444,11176,2025-03-24,Home,1,136.22,0.0,1,Card,136.22,West
501445,10508,2025-08-25,Electronics,1,105.25,0.0,5,Card,105.25,West
501446,10492,2025-12-10,Fashion,4,42.39,0.05,5,UPI,161.08,East
501447,10162,2025-01-18,Electronics,4,44.63,0.1,7,COD,160.67,West
501448,11382,2025-04-28,Electronics,4,13.65,0.0,2,Net Banking,54.6,North
501449,10305,2025-01-30,Grocery,2,81.16,0.05,2,UPI,154.2,West
501450,10402,2025-02-07,Beauty,4,26.86,0.1,2,COD,96.7,West
501451,10620,2025-12-31,Electronics,2,28.54,0.1,6,UPI,51.37,North
501452,10207,2025-03-29,Fashion,1,187.48,0.1,6,Card,168.73,North
501453,11209,2025-03-07,Beauty,4,97.57,0.1,3,COD,351.25,South
501454,11048,2025-01-27,Fashion,2,123.41,0.2,8,Net Banking,197.46,West
501455,10235,2025-12-25,Grocery,3,26.14,0.1,5,UPI,70.58,West
501456,10245,2025-06-21,Home,3,65.84,0.15,5,COD,167.89,East
501457,10033,2025-10-16,Fashion,1,11.82,0.2,4,COD,9.46,South
501458,11425,2025-04-02,Sports,4,26.4,0.15,6,UPI,89.76,South
501459,10654,2025-08-22,Beauty,1,237.32,0.0,5,Card,237.32,North
501460,10984,2025-11-20,Grocery,4,46.03,0.05,8,COD,174.91,South
501461,10225,2025-09-02,Beauty,2,88.88,0.05,2,UPI,168.87,South
501462,10347,2025-07-08,Beauty,2,153.43,0.0,1,Card,306.86,West
501463,10813,2025-03-18,Grocery,2,381.56,0.1,3,Card,686.81,West
501464,10314,2025-03-27,Fashion,3,14.01,0.0,6,Card,42.03,South
501465,10920,2025-08-06,Grocery,1,74.67,0.1,4,Card,67.2,East
501466,11386,2025-06-14,Sports,1,389.06,0.15,7,UPI,330.7,North
501467,10458,2025-01-17,Sports,3,18.32,0.05,4,UPI,52.21,South
501468,10912,2025-03-13,Home,3,232.11,0.15,7,COD,591.88,West
501469,11374,2025-06-07,Beauty,4,76.02,0.1,3,Card,273.67,West
501470,11341,2025-03-07,Grocery,4,31.72,0.15,7,Card,107.85,North
501471,10012,2025-07-22,Fashion,4,183.05,0.0,7,COD,732.2,West
501472,10166,2025-04-20,Home,4,210.19,0.15,3,UPI,714.65,South
501473,11480,2025-04-17,Home,4,19.3,0.0,5,UPI,77.2,South
501474,11389,2025-02-09,Sports,2,105.24,0.15,5,Card,178.91,West
501475,10483,2025-07-03,Home,4,414.4,0.0,6,UPI,1657.6,East
501476,10781,2025-03-10,Electronics,4,85.11,0.0,7,UPI,340.44,South
501477,10860,2025-08-19,Sports,3,83.85,0.0,6,COD,251.55,South
501478,11003,2025-12-09,Home,1,15.51,0.1,6,Net Banking,13.96,North
501479,11126,2025-11-29,Sports,1,43.25,0.15,6,UPI,36.76,East
501480,10560,2025-09-01,Fashion,2,415.81,0.1,2,Card,748.46,South
501481,11335,2025-10-22,Grocery,3,137.35,0.1,4,COD,370.84,West
501482,10089,2025-12-03,Fashion,3,53.77,0.0,2,COD,161.31,North
501483,10049,2025-09-06,Grocery,4,35.3,0.2,4,UPI,112.96,East
501484,11437,2025-04-04,Grocery,3,268.49,0.05,7,COD,765.2,North
501485,10266,2025-07-02,Home,3,403.18,0.15,4,Net Banking,1028.11,North
501486,11492,2025-11-09,Grocery,4,23.77,0.1,1,UPI,85.57,West
501487,10429,2025-09-01,Sports,4,256.53,0.05,2,UPI,974.81,North
501488,10547,2025-05-13,Electronics,3,31.56,0.0,6,COD,94.68,South
501489,10042,2025-03-03,Electronics,3,236.94,0.1,3,UPI,639.74,West
501490,11416,2025-02-22,Home,1,398.37,0.15,6,UPI,338.61,West
501491,10539,2025-05-18,Electronics,3,111.64,0.1,2,COD,301.43,North
501492,10252,2025-10-21,Beauty,1,54.78,0.15,5,COD,46.56,West
501493,10726,2025-07-21,Grocery,2,41.07,0.2,5,Card,65.71,North
501494,10233,2025-01-22,Beauty,3,12.6,0.0,6,Card,37.8,West
501495,11185,2025-12-02,Electronics,1,14.61,0.05,3,Card,13.88,North
501496,10110,2025-05-28,Beauty,3,190.34,0.1,6,COD,513.92,West
501497,10749,2025-05-23,Home,2,96.01,0.0,8,COD,192.02,West
501498,10587,2025-10-27,Grocery,3,28.81,0.1,1,COD,77.79,North
501499,10056,2025-05-18,Electronics,2,65.7,0.0,5,Card,131.4,West
501500,10079,2025-08-14,Sports,2,219.85,0.1,1,COD,395.73,East
501501,10778,2025-12-03,Beauty,2,114.78,0.05,3,COD,218.08,North
501502,10592,2025-07-09,Electronics,1,364.82,0.15,3,Card,310.1,South
501503,10195,2025-08-13,Sports,1,15.92,0.05,4,UPI,15.12,North
501504,10208,2025-05-10,Beauty,4,10.54,0.1,5,Card,37.94,East
501505,11208,2025-11-22,Sports,1,93.56,0.0,6,Card,93.56,South
501506,11096,2025-01-28,Fashion,2,65.54,0.15,5,UPI,111.42,South
501507,10912,2025-04-11,Sports,1,86.15,0.05,6,UPI,81.84,West
501508,11251,2025-12-28,Beauty,3,411.46,0.1,2,UPI,1110.94,North
501509,10104,2025-06-26,Electronics,3,16.69,0.15,7,UPI,42.56,West
501510,11032,2025-03-05,Electronics,2,406.35,0.05,1,Card,772.06,East
501511,11129,2025-06-01,Beauty,4,14.86,0.0,8,COD,59.44,East
501512,10301,2025-04-04,Beauty,2,66.46,0.0,7,Card,132.92,West
501513,10805,2025-07-11,Sports,3,272.05,0.1,6,COD,734.54,North
501514,11151,2025-03-28,Beauty,2,88.6,0.0,9,Card,177.2,North
501515,10906,2025-05-26,Grocery,3,27.28,0.0,1,COD,81.84,East
501516,10375,2025-11-28,Home,1,124.6,0.0,6,COD,124.6,North
501517,10998,2025-01-31,Beauty,2,407.32,0.05,5,COD,773.91,North
501518,11140,2025-10-06,Sports,3,22.58,0.05,5,COD,64.35,East
501519,10015,2025-01-29,Electronics,4,320.53,0.05,2,UPI,1218.01,South
501520,10852,2025-06-16,Home,2,91.81,0.1,5,Card,165.26,North
501521,10757,2025-09-01,Sports,2,14.69,0.1,5,COD,26.44,South
501522,10551,2025-12-15,Fashion,2,31.87,0.05,3,UPI,60.55,South
501523,10067,2025-04-02,Sports,2,226.45,0.15,4,UPI,384.96,East
501524,10126,2025-01-20,Fashion,4,33.51,0.05,2,Card,127.34,South
501525,11126,2025-10-02,Grocery,3,336.9,0.15,4,Card,859.09,East
501526,11242,2025-11-23,Grocery,2,49.18,0.1,6,Net Banking,88.52,South
501527,10629,2025-07-26,Grocery,2,33.43,0.05,6,COD,63.52,East
501528,11410,2025-01-23,Electronics,3,235.39,0.1,6,UPI,635.55,East
501529,11392,2025-07-02,Fashion,3,148.72,0.0,6,Card,446.16,West
501530,10999,2025-05-23,Electronics,2,24.96,0.2,6,COD,39.94,West
501531,10872,2025-06-14,Home,4,154.15,0.1,3,Card,554.94,North
501532,11447,2025-01-20,Home,2,24.01,0.0,5,Card,48.02,West
501533,10915,2025-04-26,Fashion,2,250.7,0.05,7,UPI,476.33,West
501534,11402,2025-12-31,Beauty,1,12.32,0.1,2,Net Banking,11.09,North
501535,11469,2025-01-17,Grocery,2,102.91,0.0,2,Card,205.82,West
501536,10292,2025-11-30,Home,4,16.1,0.0,2,UPI,64.4,North
501537,10992,2025-07-08,Fashion,4,81.39,0.15,1,UPI,276.73,West
501538,11097,2025-08-02,Sports,2,407.46,0.05,2,COD,774.17,North
501539,11231,2025-12-07,Grocery,1,118.5,0.0,3,Card,118.5,North
501540,10524,2025-03-21,Home,3,45.43,0.0,8,UPI,136.29,East
501541,11293,2025-12-26,Sports,3,211.64,0.1,4,Card,571.43,East
501542,10732,2025-04-12,Electronics,4,17.3,0.1,1,Net Banking,62.28,North
501543,10581,2025-05-08,Fashion,3,77.55,0.1,5,Card,209.38,South
501544,10236,2025-06-14,Beauty,1,309.49,0.2,4,Card,247.59,West
501545,10482,2025-08-08,Grocery,4,43.41,0.0,3,UPI,173.64,North
501546,11463,2025-04-28,Sports,3,9.93,0.0,3,UPI,29.79,North
501547,11075,2025-10-17,Grocery,4,61.91,0.0,7,Net Banking,247.64,West
501548,11090,2025-01-08,Grocery,1,41.55,0.05,2,UPI,39.47,South
501549,11344,2025-09-01,Beauty,2,207.43,0.0,1,UPI,414.86,East
501550,10401,2025-08-28,Sports,2,200.82,0.05,5,UPI,381.56,South
501551,10993,2025-07-15,Electronics,2,32.09,0.15,3,UPI,54.55,West
501552,10558,2025-08-12,Fashion,4,187.14,0.0,8,Card,748.56,South
501553,11272,2025-09-30,Electronics,1,18.11,0.15,4,Net Banking,15.39,South
501554,10634,2025-11-27,Sports,1,15.37,0.15,4,UPI,13.06,South
501555,11283,2025-03-21,Grocery,1,124.2,0.05,6,UPI,117.99,South
501556,11122,2025-06-24,Sports,4,136.38,0.15,1,Card,463.69,North
501557,11158,2025-07-25,Grocery,1,183.18,0.1,5,Net Banking,164.86,North
501558,11389,2025-05-06,Home,3,81.09,0.05,4,Net Banking,231.11,West
501559,11186,2025-12-22,Grocery,1,18.15,0.1,7,Net Banking,16.34,West
501560,10483,2025-07-06,Fashion,2,121.32,0.0,3,UPI,242.64,East
501561,10783,2025-08-05,Sports,3,40.38,0.05,5,COD,115.08,South
501562,10709,2025-03-13,Sports,1,28.16,0.15,4,Card,23.94,South
501563,10097,2025-06-01,Fashion,1,32.1,0.1,5,UPI,28.89,South
501564,10890,2025-08-17,Home,3,197.69,0.05,4,Card,563.42,East
501565,10657,2025-06-06,Fashion,1,20.1,0.1,5,COD,18.09,West
501566,10591,2025-10-09,Fashion,2,79.56,0.2,8,Card,127.3,West
501567,10165,2025-02-19,Grocery,3,12.62,0.0,4,UPI,37.86,East
501568,10757,2025-02-26,Beauty,1,133.65,0.0,5,UPI,133.65,South
501569,10869,2025-05-04,Fashion,1,14.45,0.0,9,Card,14.45,North
501570,10159,2025-04-27,Fashion,2,396.12,0.2,5,UPI,633.79,West
501571,10953,2025-10-25,Electronics,3,235.36,0.05,1,UPI,670.78,South
501572,10252,2025-11-13,Electronics,1,217.83,0.0,3,COD,217.83,West
501573,10218,2025-06-22,Electronics,2,31.36,0.1,2,UPI,56.45,North
501574,10602,2025-07-04,Fashion,4,171.43,0.05,6,UPI,651.43,West
501575,10584,2025-04-18,Beauty,2,14.97,0.0,4,UPI,29.94,South
501576,11373,2025-07-14,Grocery,2,27.23,0.15,7,UPI,46.29,South
501577,10102,2025-09-15,Sports,3,19.98,0.1,6,UPI,53.95,East
501578,10525,2025-09-21,Electronics,2,10.81,0.0,6,COD,21.62,North
501579,11102,2025-12-20,Electronics,2,35.61,0.2,2,COD,56.98,South
501580,10375,2025-07-30,Beauty,4,72.39,0.0,6,UPI,289.56,North
501581,11473,2025-05-05,Grocery,1,234.54,0.0,7,Card,234.54,North
501582,11115,2025-01-26,Electronics,3,14.47,0.05,2,UPI,41.24,West
501583,11420,2025-09-09,Home,2,52.29,0.0,4,UPI,104.58,West
501584,11424,2025-10-21,Electronics,4,124.54,0.1,5,COD,448.34,South
501585,10164,2025-07-21,Beauty,3,23.88,0.0,5,Net Banking,71.64,North
501586,10689,2025-12-03,Grocery,4,162.41,0.0,7,UPI,649.64,West
501587,11117,2025-04-26,Sports,1,66.49,0.2,6,COD,53.19,North
501588,10013,2025-01-20,Beauty,1,80.19,0.0,5,UPI,80.19,East
501589,10679,2025-08-20,Electronics,4,15.94,0.05,6,COD,60.57,North
501590,11033,2025-02-14,Beauty,2,15.56,0.0,6,Card,31.12,South
501591,11190,2025-01-31,Fashion,4,198.87,0.15,5,Card,676.16,East
501592,10623,2025-09-14,Home,3,262.73,0.0,4,COD,788.19,West
501593,11295,2025-06-08,Sports,2,55.32,0.0,6,COD,110.64,South
501594,11011,2025-08-09,Grocery,1,72.38,0.15,3,Net Banking,61.52,East
501595,10069,2025-09-30,Home,1,65.46,0.0,4,UPI,65.46,North
501596,10417,2025-05-20,Home,3,84.94,0.15,2,Net Banking,216.6,North
501597,11407,2025-08-12,Electronics,1,179.99,0.1,6,COD,161.99,West
501598,10004,2025-07-16,Sports,1,68.58,0.15,7,Card,58.29,East
501599,10163,2025-07-31,Beauty,1,20.5,0.0,3,Card,20.5,North
501600,10517,2025-09-14,Home,4,14.53,0.2,4,Net Banking,46.5,South
501601,11491,2025-05-19,Home,3,207.02,0.0,4,Card,621.06,North
501602,11058,2025-07-04,Electronics,3,142.19,0.0,7,UPI,426.57,North
501603,10222,2025-08-04,Beauty,3,18.82,0.1,7,UPI,50.81,South
501604,10590,2025-02-21,Sports,3,11.81,0.0,4,UPI,35.43,North
501605,11410,2025-03-19,Home,2,28.57,0.05,1,UPI,54.28,East
501606,10329,2025-02-02,Electronics,2,72.91,0.1,7,UPI,131.24,East
501607,10864,2025-03-14,Beauty,3,62.67,0.0,5,Card,188.01,East
501608,10697,2025-06-10,Sports,4,17.29,0.0,5,Card,69.16,West
501609,11141,2025-12-09,Beauty,4,19.84,0.05,6,UPI,75.39,South
501610,11129,2025-12-03,Home,3,20.6,0.05,4,UPI,58.71,East
501611,11250,2025-10-06,Electronics,4,47.7,0.1,3,UPI,171.72,West
501612,10180,2025-07-23,Sports,4,20.18,0.1,4,Card,72.65,West
501613,10681,2025-03-15,Grocery,3,58.47,0.05,5,Card,166.64,North
501614,11038,2025-05-11,Sports,4,10.23,0.05,6,Net Banking,38.87,South
501615,10629,2025-10-07,Fashion,1,292.16,0.0,8,Card,292.16,East
501616,11002,2025-11-28,Sports,1,253.87,0.0,5,COD,253.87,South
501617,10954,2025-12-18,Beauty,2,29.41,0.0,4,UPI,58.82,North
501618,10557,2025-05-22,Electronics,1,243.74,0.1,6,COD,219.37,South
501619,10151,2025-06-27,Beauty,2,67.97,0.0,3,COD,135.94,West
501620,11456,2025-07-05,Sports,1,14.04,0.1,7,Net Banking,12.64,North
501621,11239,2025-01-21,Fashion,4,22.06,0.0,5,Card,88.24,North
501622,11343,2025-02-12,Grocery,3,10.06,0.0,4,Net Banking,30.18,South
501623,10450,2025-01-17,Grocery,1,135.42,0.0,3,COD,135.42,East
501624,10475,2025-09-27,Home,3,182.92,0.05,6,Net Banking,521.32,South
501625,10486,2025-03-23,Electronics,3,117.31,0.1,4,Card,316.74,South
501626,10047,2025-09-13,Home,2,11.14,0.1,4,UPI,20.05,South
501627,10255,2025-05-17,Grocery,4,22.32,0.2,1,Card,71.42,North
501628,10463,2025-10-17,Sports,4,43.53,0.05,4,Net Banking,165.41,West
501629,11482,2025-02-12,Electronics,4,16.19,0.0,3,Net Banking,64.76,North
501630,10308,2025-04-29,Electronics,1,16.06,0.15,5,Net Banking,13.65,East
501631,10762,2025-03-16,Fashion,2,41.99,0.1,4,Card,75.58,North
501632,10821,2025-06-09,Fashion,4,56.63,0.0,1,COD,226.52,North
501633,10540,2025-07-25,Grocery,2,14.35,0.0,4,Card,28.7,West
501634,11379,2025-03-03,Sports,2,286.52,0.05,2,COD,544.39,East
501635,10140,2025-09-01,Home,2,58.6,0.0,2,Card,117.2,North
501636,11306,2025-12-19,Electronics,2,17.85,0.1,7,UPI,32.13,West
501637,11116,2025-01-16,Fashion,3,10.02,0.0,1,Card,30.06,North
501638,10459,2025-02-01,Fashion,1,405.84,0.2,5,UPI,324.67,West
501639,11152,2025-12-14,Grocery,4,64.08,0.05,3,Card,243.5,West
501640,10643,2025-08-25,Fashion,3,262.92,0.1,3,Card,709.88,North
501641,11456,2025-12-02,Fashion,1,170.78,0.0,3,UPI,170.78,North
501642,10055,2025-09-15,Home,4,434.63,0.1,5,Card,1564.67,East
501643,10045,2025-09-19,Electronics,3,258.36,0.15,5,UPI,658.82,West
501644,10817,2025-02-27,Grocery,2,136.26,0.0,1,UPI,272.52,West
501645,11398,2025-07-06,Sports,2,216.51,0.05,7,UPI,411.37,West
501646,10096,2025-05-14,Electronics,3,244.97,0.0,2,UPI,734.91,East
501647,11167,2025-11-01,Sports,1,23.56,0.05,5,COD,22.38,West
501648,11408,2025-01-16,Beauty,3,73.21,0.15,2,COD,186.69,North
501649,10730,2025-01-07,Beauty,3,317.43,0.1,4,Card,857.06,South
501650,11301,2025-07-23,Grocery,2,241.63,0.1,2,COD,434.93,North
501651,11136,2025-12-21,Grocery,2,17.17,0.0,3,Card,34.34,South
501652,10322,2025-12-30,Home,3,14.85,0.15,4,COD,37.87,South
501653,11282,2025-08-05,Home,3,30.89,0.1,2,Card,83.4,South
501654,11050,2025-06-06,Sports,2,176.96,0.0,5,UPI,353.92,South
501655,10019,2025-04-10,Grocery,4,32.78,0.15,5,COD,111.45,West
501656,10853,2025-12-28,Electronics,4,85.83,0.0,10,Card,343.32,West
501657,10982,2025-03-08,Grocery,2,20.36,0.0,6,Net Banking,40.72,West
501658,11203,2025-02-16,Beauty,3,10.79,0.15,7,Net Banking,27.51,West
501659,11157,2025-07-05,Fashion,4,160.87,0.0,1,Card,643.48,North
501660,10714,2025-05-24,Electronics,1,28.76,0.0,1,Net Banking,28.76,West
501661,10449,2025-06-30,Sports,3,11.07,0.0,4,UPI,33.21,North
501662,10288,2025-11-26,Sports,4,23.2,0.15,8,Card,78.88,South
501663,10134,2025-04-09,Fashion,1,28.97,0.0,9,COD,28.97,South
501664,10960,2025-11-16,Sports,2,47.2,0.05,3,COD,89.68,South
501665,11440,2025-03-19,Grocery,4,235.15,0.0,3,Card,940.6,West
501666,10121,2025-04-29,Grocery,4,15.66,0.0,6,UPI,62.64,East
501667,11055,2025-01-02,Sports,4,122.89,0.0,4,UPI,491.56,South
501668,10877,2025-09-05,Grocery,3,28.13,0.15,4,Card,71.73,South
501669,10258,2025-11-10,Sports,1,44.59,0.1,6,Card,40.13,North
501670,10320,2025-11-20,Sports,1,25.97,0.15,10,UPI,22.07,West
501671,10427,2025-03-03,Fashion,4,34.17,0.1,7,Card,123.01,North
501672,11028,2025-10-07,Sports,3,68.04,0.0,8,Card,204.12,South
501673,10448,2025-02-21,Electronics,1,73.64,0.0,1,UPI,73.64,East
501674,11243,2025-08-18,Fashion,1,15.28,0.05,7,UPI,14.52,South
501675,10555,2025-09-14,Beauty,1,16.14,0.05,3,Net Banking,15.33,North
